"V1","V3","V4"
"GO:0035359","negative regulation of peroxisome proliferator activated receptor signaling pathway","GO:0050789","regulation of biological process"
"GO:0051496","positive regulation of stress fiber assembly","GO:0050789","regulation of biological process"
"GO:0030517","negative regulation of axon extension","GO:0050789","regulation of biological process"
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","GO:0050789","regulation of biological process"
"GO:0048841","regulation of axon extension involved in axon guidance","GO:0050789","regulation of biological process"
"GO:0048843","negative regulation of axon extension involved in axon guidance","GO:0050789","regulation of biological process"
"GO:0048842","positive regulation of axon extension involved in axon guidance","GO:0050789","regulation of biological process"
"GO:0045580","regulation of T cell differentiation","GO:0050789","regulation of biological process"
"GO:0072513","positive regulation of secondary heart field cardioblast proliferation","GO:0050789","regulation of biological process"
"GO:0060762","regulation of branching involved in mammary gland duct morphogenesis","GO:0050789","regulation of biological process"
"GO:0035065","regulation of histone acetylation","GO:0050789","regulation of biological process"
"GO:0090315","negative regulation of protein targeting to membrane","GO:0050789","regulation of biological process"
"GO:0033137","negative regulation of peptidyl-serine phosphorylation","GO:0050789","regulation of biological process"
"GO:0047484","regulation of response to osmotic stress","GO:0050789","regulation of biological process"
"GO:0071639","positive regulation of monocyte chemotactic protein-1 production","GO:0050789","regulation of biological process"
"GO:0050920","regulation of chemotaxis","GO:0050789","regulation of biological process"
"GO:0000188","inactivation of MAPK activity","GO:0050789","regulation of biological process"
"GO:0001960","negative regulation of cytokine-mediated signaling pathway","GO:0050789","regulation of biological process"
"GO:0019217","regulation of fatty acid metabolic process","GO:0050789","regulation of biological process"
"GO:0051001","negative regulation of nitric-oxide synthase activity","GO:0050789","regulation of biological process"
"GO:2000535","regulation of entry of bacterium into host cell","GO:0050789","regulation of biological process"
"GO:0002026","regulation of the force of heart contraction","GO:0050789","regulation of biological process"
"GO:0030857","negative regulation of epithelial cell differentiation","GO:0050789","regulation of biological process"
"GO:0048550","negative regulation of pinocytosis","GO:0050789","regulation of biological process"
"GO:0098911","regulation of ventricular cardiac muscle cell action potential","GO:0050789","regulation of biological process"
"GO:0001921","positive regulation of receptor recycling","GO:0050789","regulation of biological process"
"GO:0014063","negative regulation of serotonin secretion","GO:0050789","regulation of biological process"
"GO:0014061","regulation of norepinephrine secretion","GO:0050789","regulation of biological process"
"GO:0014053","negative regulation of gamma-aminobutyric acid secretion","GO:0050789","regulation of biological process"
"GO:0034115","negative regulation of heterotypic cell-cell adhesion","GO:0050789","regulation of biological process"
"GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","GO:0050789","regulation of biological process"
"GO:0010700","negative regulation of norepinephrine secretion","GO:0050789","regulation of biological process"
"GO:0032811","negative regulation of epinephrine secretion","GO:0050789","regulation of biological process"
"GO:0045916","negative regulation of complement activation","GO:0050789","regulation of biological process"
"GO:0030449","regulation of complement activation","GO:0050789","regulation of biological process"
"GO:0010941","regulation of cell death","GO:0050789","regulation of biological process"
"GO:1900246","positive regulation of RIG-I signaling pathway","GO:0050789","regulation of biological process"
"GO:2000042","negative regulation of double-strand break repair via homologous recombination","GO:0050789","regulation of biological process"
"GO:0002687","positive regulation of leukocyte migration","GO:0050789","regulation of biological process"
"GO:0045760","positive regulation of action potential","GO:0050789","regulation of biological process"
"GO:2000738","positive regulation of stem cell differentiation","GO:0050789","regulation of biological process"
"GO:0030177","positive regulation of Wnt signaling pathway","GO:0050789","regulation of biological process"
"GO:0033690","positive regulation of osteoblast proliferation","GO:0050789","regulation of biological process"
"GO:0042482","positive regulation of odontogenesis","GO:0050789","regulation of biological process"
"GO:0061036","positive regulation of cartilage development","GO:0050789","regulation of biological process"
"GO:0010922","positive regulation of phosphatase activity","GO:0050789","regulation of biological process"
"GO:0032348","negative regulation of aldosterone biosynthetic process","GO:0050789","regulation of biological process"
"GO:2000065","negative regulation of cortisol biosynthetic process","GO:0050789","regulation of biological process"
"GO:0090280","positive regulation of calcium ion import","GO:0050789","regulation of biological process"
"GO:0051461","positive regulation of corticotropin secretion","GO:0050789","regulation of biological process"
"GO:2000987","positive regulation of behavioral fear response","GO:0050789","regulation of biological process"
"GO:0070093","negative regulation of glucagon secretion","GO:0050789","regulation of biological process"
"GO:2000435","negative regulation of protein neddylation","GO:0050789","regulation of biological process"
"GO:0042177","negative regulation of protein catabolic process","GO:0050789","regulation of biological process"
"GO:0043923","positive regulation by host of viral transcription","GO:0050789","regulation of biological process"
