	Atlas	cellType	Background.cell.types	Logic	genes	precision	recall	f1
1815	MCA	SmallIntestine.Epithelium of small intestinal villi_Fabp6 high	All	OR	Naaladl1, Tmigd1, Slc51a, Slc51b, Xpnpep2	0.161901081916538	0.978971962616822	0.277851458885942
1816	MCA	SmallIntestine.Epithelium of small intestinal villi_Fabp6 high	Tissue	OR	Naaladl1, Tmigd1, Slc51a, Slc51b, Xpnpep2	0.279333333333333	0.978971962616822	0.434647302904564
1817	MCA	SmallIntestine.Epithelium of small intestinal villi_Gm23935 high	All	AND	Nlrp9b, Lct, Npc1l1, Abcg5, Myo15b	0.5	0.0144927536231884	0.028169014084507
1818	MCA	SmallIntestine.Epithelium of small intestinal villi_Gm23935 high	Tissue	AND	Nlrp9b, Lct, Npc1l1, Abcg5, Myo15b	0.5	0.0144927536231884	0.028169014084507
1819	MCA	SmallIntestine.Epithelium of small intestinal villi_Gm23935 high	All	OR	Nlrp9b, Lct, Npc1l1, Abcg5, Myo15b	0.0962566844919786	0.956521739130435	0.174911660777385
1820	MCA	SmallIntestine.Epithelium of small intestinal villi_Gm23935 high	Tissue	OR	Nlrp9b, Lct, Npc1l1, Abcg5, Myo15b	0.119854721549637	0.956521739130435	0.21301775147929
1821	MCA	SmallIntestine.Epithelium of small intestinal villi_mt-Nd1 high	All	AND	Lct, Slc26a3, Naip1, Mlxipl, 2010103J01Rik	0	0	NA
1822	MCA	SmallIntestine.Epithelium of small intestinal villi_mt-Nd1 high	Tissue	AND	Lct, Slc26a3, Naip1, Mlxipl, 2010103J01Rik	0	0	NA
1823	MCA	SmallIntestine.Epithelium of small intestinal villi_mt-Nd1 high	All	OR	Lct, Slc26a3, Naip1, Mlxipl, 2010103J01Rik	0.0252824098977945	0.534090909090909	0.0482794042116076
1824	MCA	SmallIntestine.Epithelium of small intestinal villi_mt-Nd1 high	Tissue	OR	Lct, Slc26a3, Naip1, Mlxipl, 2010103J01Rik	0.0379644588045234	0.534090909090909	0.0708898944193062
1825	MCA	SmallIntestine.Erythroblast	All	AND	Mptx2, Ang4, Defa5, Defa29, Reg4	0.297619047619048	0.139925373134328	0.190355329949239
1826	MCA	SmallIntestine.Erythroblast	Tissue	AND	Mptx2, Ang4, Defa5, Defa29, Reg4	0.297619047619048	0.139925373134328	0.190355329949239
1827	MCA	SmallIntestine.Erythroblast	All	OR	Mptx2, Ang4, Defa5, Defa29, Reg4	0.134343434343434	0.992537313432836	0.236654804270463
1828	MCA	SmallIntestine.Erythroblast	Tissue	OR	Mptx2, Ang4, Defa5, Defa29, Reg4	0.135231316725979	0.992537313432836	0.238031319910515
1829	MCA	SmallIntestine.Macrophage_G0s2 high	All	AND	Alox15, Adamdec1, Defa34, Ang4, Itgax	1	0.0116279069767442	0.0229885057471264
1830	MCA	SmallIntestine.Macrophage_G0s2 high	Tissue	AND	Alox15, Adamdec1, Defa34, Ang4, Itgax	1	0.0116279069767442	0.0229885057471264
1831	MCA	SmallIntestine.Macrophage_G0s2 high	All	OR	Alox15, Adamdec1, Defa34, Ang4, Itgax	0.0132683909976486	0.918604651162791	0.026158940397351
1832	MCA	SmallIntestine.Macrophage_G0s2 high	Tissue	OR	Alox15, Adamdec1, Defa34, Ang4, Itgax	0.0300494484594903	0.918604651162791	0.058195211786372
1833	MCA	SmallIntestine.Mast cell	All	AND	Mcpt2, Tigd4, Tph1, Il9r, Igkv16-104	1	0.111111111111111	0.2
1834	MCA	SmallIntestine.Mast cell	Tissue	AND	Mcpt2, Tigd4, Tph1, Il9r, Igkv16-104	1	0.111111111111111	0.2
1835	MCA	SmallIntestine.Mast cell	All	OR	Mcpt2, Tigd4, Tph1, Il9r, Igkv16-104	0.0142630744849445	1	0.028125
1836	MCA	SmallIntestine.Mast cell	Tissue	OR	Mcpt2, Tigd4, Tph1, Il9r, Igkv16-104	0.036144578313253	1	0.0697674418604651
1837	MCA	SmallIntestine.Paneth cell	All	AND	Defa35, Gm15293, Defa-ps1, Pla2g2a, Defa-ps6	1	0.215686274509804	0.354838709677419
1838	MCA	SmallIntestine.Paneth cell	Tissue	AND	Defa35, Gm15293, Defa-ps1, Pla2g2a, Defa-ps6	1	0.215686274509804	0.354838709677419
1839	MCA	SmallIntestine.Paneth cell	All	OR	Defa35, Gm15293, Defa-ps1, Pla2g2a, Defa-ps6	0.258210645526614	0.894117647058824	0.400702987697715
1840	MCA	SmallIntestine.Paneth cell	Tissue	OR	Defa35, Gm15293, Defa-ps1, Pla2g2a, Defa-ps6	0.263888888888889	0.894117647058824	0.407506702412869
1841	MCA	SmallIntestine.S cell_Chgb high	All	AND	Trpa1, Gpr6, Tph1, Lmx1a, Gm15200	1	0.037037037037037	0.0714285714285714
1842	MCA	SmallIntestine.S cell_Chgb high	Tissue	AND	Trpa1, Gpr6, Tph1, Lmx1a, Gm15200	1	0.037037037037037	0.0714285714285714
1843	MCA	SmallIntestine.S cell_Chgb high	All	OR	Trpa1, Gpr6, Tph1, Lmx1a, Gm15200	0.0791788856304985	1	0.146739130434783
1844	MCA	SmallIntestine.S cell_Chgb high	Tissue	OR	Trpa1, Gpr6, Tph1, Lmx1a, Gm15200	0.317647058823529	1	0.482142857142857
1845	MCA	SmallIntestine.S cell_Gip high	All	AND	Rfx6, Adgrg4, Scg2, Gfra3, Ffar1	1	0.0384615384615385	0.0740740740740741
1846	MCA	SmallIntestine.S cell_Gip high	Tissue	AND	Rfx6, Adgrg4, Scg2, Gfra3, Ffar1	1	0.0384615384615385	0.0740740740740741
1847	MCA	SmallIntestine.S cell_Gip high	All	OR	Rfx6, Adgrg4, Scg2, Gfra3, Ffar1	0.0238095238095238	0.846153846153846	0.0463157894736842
1848	MCA	SmallIntestine.S cell_Gip high	Tissue	OR	Rfx6, Adgrg4, Scg2, Gfra3, Ffar1	0.338461538461538	0.846153846153846	0.483516483516483
1849	MCA	SmallIntestine.T cell_Ccl5 high	All	AND	Tcrg-C2, Gzmk, Gzmb, Tcrg-C4, Cd160	0.549019607843137	0.0422960725075529	0.0785413744740533
1850	MCA	SmallIntestine.T cell_Ccl5 high	Tissue	AND	Tcrg-C2, Gzmk, Gzmb, Tcrg-C4, Cd160	0.56	0.0422960725075529	0.0786516853932584
1851	MCA	SmallIntestine.T cell_Ccl5 high	All	OR	Tcrg-C2, Gzmk, Gzmb, Tcrg-C4, Cd160	0.110441075120606	0.968277945619335	0.198267862666254
1852	MCA	SmallIntestine.T cell_Ccl5 high	Tissue	OR	Tcrg-C2, Gzmk, Gzmb, Tcrg-C4, Cd160	0.280402449693788	0.968277945619335	0.434871099050204
1853	MCA	SmallIntestine.T cell_Cd7 high	All	AND	Tcrg-C1, Tcrg-C2, Tcrg-C4, Cd200r2, Cd160	0.954545454545455	0.0344827586206897	0.0665610142630745
1854	MCA	SmallIntestine.T cell_Cd7 high	Tissue	AND	Tcrg-C1, Tcrg-C2, Tcrg-C4, Cd200r2, Cd160	0.954545454545455	0.0344827586206897	0.0665610142630745
1855	MCA	SmallIntestine.T cell_Cd7 high	All	OR	Tcrg-C1, Tcrg-C2, Tcrg-C4, Cd200r2, Cd160	0.151093951093951	0.963875205254516	0.261237205162439
1856	MCA	SmallIntestine.T cell_Cd7 high	Tissue	OR	Tcrg-C1, Tcrg-C2, Tcrg-C4, Cd200r2, Cd160	0.323059988992845	0.963875205254516	0.483924154987634
1857	MCA	SmallIntestine.T cell_Icos high	All	AND	Podnl1, Asb2, Ctla4, Itln1, Izumo1r	1	0.00432900432900433	0.00862068965517241
1858	MCA	SmallIntestine.T cell_Icos high	Tissue	AND	Podnl1, Asb2, Ctla4, Itln1, Izumo1r	1	0.00432900432900433	0.00862068965517241
1859	MCA	SmallIntestine.T cell_Icos high	All	OR	Podnl1, Asb2, Ctla4, Itln1, Izumo1r	0.0294582554964794	0.887445887445887	0.0570236439499305
1860	MCA	SmallIntestine.T cell_Icos high	Tissue	OR	Podnl1, Asb2, Ctla4, Itln1, Izumo1r	0.0516242760010073	0.887445887445887	0.0975725844835792
1861	MCA	Spleen.Marginal zone B cell	All	AND	RP24-338A5.4, Ms4a1, Ighd, Cr2, Iglc3	1	0.0107212475633528	0.0212150433944069
1862	MCA	Spleen.Marginal zone B cell	Tissue	AND	RP24-338A5.4, Ms4a1, Ighd, Cr2, Iglc3	1	0.0107212475633528	0.0212150433944069
1863	MCA	Spleen.Marginal zone B cell	All	OR	RP24-338A5.4, Ms4a1, Ighd, Cr2, Iglc3	0.0914915669461981	0.946393762183236	0.166852822407423
1864	MCA	Spleen.Marginal zone B cell	Tissue	OR	RP24-338A5.4, Ms4a1, Ighd, Cr2, Iglc3	0.679020979020979	0.946393762183236	0.79071661237785
1865	MCA	Spleen.T cell	All	AND	Ms4a4b, Ltb, Izumo1r, Gimap3, Dapl1	0.227272727272727	0.00803858520900321	0.015527950310559
1866	MCA	Spleen.T cell	Tissue	AND	Ms4a4b, Ltb, Izumo1r, Gimap3, Dapl1	0.714285714285714	0.00803858520900321	0.0158982511923688
1867	MCA	Spleen.T cell	All	OR	Ms4a4b, Ltb, Izumo1r, Gimap3, Dapl1	0.0282185273159145	0.954983922829582	0.0548172757475083
1868	MCA	Spleen.T cell	Tissue	OR	Ms4a4b, Ltb, Izumo1r, Gimap3, Dapl1	0.366440468846391	0.954983922829582	0.529647793134195
1869	MCA	Stomach.Antral mucous cell	All	AND	Muc6, A4gnt, Gif, Bpifb1, Cfi	1	0.0227272727272727	0.0444444444444444
1870	MCA	Stomach.Antral mucous cell	Tissue	AND	Muc6, A4gnt, Gif, Bpifb1, Cfi	1	0.0227272727272727	0.0444444444444444
1871	MCA	Stomach.Antral mucous cell	All	OR	Muc6, A4gnt, Gif, Bpifb1, Cfi	0.108433734939759	0.940909090909091	0.194457491780178
1872	MCA	Stomach.Antral mucous cell	Tissue	OR	Muc6, A4gnt, Gif, Bpifb1, Cfi	0.205357142857143	0.940909090909091	0.337133550488599
1873	MCA	Stomach.Dividing cell	All	AND	Anxa10, Acsm3, Teddm3, Muc5ac, Gm15318	0.148148148148148	0.025	0.0427807486631016
1874	MCA	Stomach.Dividing cell	Tissue	AND	Anxa10, Acsm3, Teddm3, Muc5ac, Gm15318	0.148148148148148	0.025	0.0427807486631016
1875	MCA	Stomach.Dividing cell	All	OR	Anxa10, Acsm3, Teddm3, Muc5ac, Gm15318	0.0619469026548673	0.9625	0.116402116402116
1876	MCA	Stomach.Dividing cell	Tissue	OR	Anxa10, Acsm3, Teddm3, Muc5ac, Gm15318	0.0701594533029613	0.9625	0.130785562632696
1877	MCA	Stomach.Epithelial cell_Krt20 high	All	AND	Slurp1, Teddm3, Avil, Nkx6-3, Ces2c	1	0.0181818181818182	0.0357142857142857
1878	MCA	Stomach.Epithelial cell_Krt20 high	Tissue	AND	Slurp1, Teddm3, Avil, Nkx6-3, Ces2c	1	0.0181818181818182	0.0357142857142857
1879	MCA	Stomach.Epithelial cell_Krt20 high	All	OR	Slurp1, Teddm3, Avil, Nkx6-3, Ces2c	0.0773918342474101	0.76969696969697	0.140642303433001
1880	MCA	Stomach.Epithelial cell_Krt20 high	Tissue	OR	Slurp1, Teddm3, Avil, Nkx6-3, Ces2c	0.13160621761658	0.76969696969697	0.224778761061947
1881	MCA	Stomach.Epithelial cell_Pla2g1b high	All	AND	Atp4b, Gast, Gif, Atp4a, Dpcr1	0.351351351351351	0.0634146341463415	0.107438016528926
1882	MCA	Stomach.Epithelial cell_Pla2g1b high	Tissue	AND	Atp4b, Gast, Gif, Atp4a, Dpcr1	0.351351351351351	0.0634146341463415	0.107438016528926
1883	MCA	Stomach.Epithelial cell_Pla2g1b high	All	OR	Atp4b, Gast, Gif, Atp4a, Dpcr1	0.062844880441447	1	0.118257859821171
1884	MCA	Stomach.Epithelial cell_Pla2g1b high	Tissue	OR	Atp4b, Gast, Gif, Atp4a, Dpcr1	0.0877568493150685	1	0.161353797717434
1885	MCA	Stomach.Parietal cell	All	AND	RP23-193A14.2, 1810010D01Rik, Trim50, Esrrg, Tmprss9	1	0.0111111111111111	0.021978021978022
1886	MCA	Stomach.Parietal cell	Tissue	AND	RP23-193A14.2, 1810010D01Rik, Trim50, Esrrg, Tmprss9	1	0.0111111111111111	0.021978021978022
1887	MCA	Stomach.Parietal cell	All	OR	RP23-193A14.2, 1810010D01Rik, Trim50, Esrrg, Tmprss9	0.107769423558897	0.955555555555556	0.193693693693694
1888	MCA	Stomach.Parietal cell	Tissue	OR	RP23-193A14.2, 1810010D01Rik, Trim50, Esrrg, Tmprss9	0.244318181818182	0.955555555555556	0.389140271493213
1889	MCA	Stomach.Pit cell_Ifrd1 high	All	AND	Gm3776, Gsdma2, Mogat1, Muc5ac, Anxa10	0.231884057971014	0.578947368421053	0.331138287864534
1890	MCA	Stomach.Pit cell_Ifrd1 high	Tissue	AND	Gm3776, Gsdma2, Mogat1, Muc5ac, Anxa10	0.231884057971014	0.578947368421053	0.331138287864534
1891	MCA	Stomach.Pit cell_Ifrd1 high	All	OR	Gm3776, Gsdma2, Mogat1, Muc5ac, Anxa10	0.109894121942315	0.990131578947368	0.19783108774236
1892	MCA	Stomach.Pit cell_Ifrd1 high	Tissue	OR	Gm3776, Gsdma2, Mogat1, Muc5ac, Anxa10	0.134856630824373	0.990131578947368	0.237381703470032
1893	MCA	Stomach.Stomach cell_Gkn2 high	All	AND	Gsdma2, Muc5ac, Gm3776, Anxa10, Mogat1	0.225296442687747	0.424317617866005	0.294320137693632
1894	MCA	Stomach.Stomach cell_Gkn2 high	Tissue	AND	Gsdma2, Muc5ac, Gm3776, Anxa10, Mogat1	0.225296442687747	0.424317617866005	0.294320137693632
1895	MCA	Stomach.Stomach cell_Gkn2 high	All	OR	Gsdma2, Muc5ac, Gm3776, Anxa10, Mogat1	0.144943410003651	0.985111662531017	0.252705283259071
1896	MCA	Stomach.Stomach cell_Gkn2 high	Tissue	OR	Gsdma2, Muc5ac, Gm3776, Anxa10, Mogat1	0.177867383512545	0.985111662531017	0.301328273244782
1897	MCA	Stomach.Stomach cell_Mt2 high	All	AND	Gsdma2, Muc5ac, Mogat1, Anxa10, Dpcr1	0.220132743362832	0.57514450867052	0.3184
1898	MCA	Stomach.Stomach cell_Mt2 high	Tissue	AND	Gsdma2, Muc5ac, Mogat1, Anxa10, Dpcr1	0.220132743362832	0.57514450867052	0.3184
1899	MCA	Stomach.Stomach cell_Mt2 high	All	OR	Gsdma2, Muc5ac, Mogat1, Anxa10, Dpcr1	0.119859402460457	0.985549132947977	0.213726104669383
1900	MCA	Stomach.Stomach cell_Mt2 high	Tissue	OR	Gsdma2, Muc5ac, Mogat1, Anxa10, Dpcr1	0.147491349480969	0.985549132947977	0.256583897667419
1901	MCA	Stomach.Stomach cell_Muc5ac high	All	AND	Rep15, Gsdma2, Muc5ac, Capn9, Gm3776	0.202312138728324	0.210843373493976	0.206489675516224
1902	MCA	Stomach.Stomach cell_Muc5ac high	Tissue	AND	Rep15, Gsdma2, Muc5ac, Capn9, Gm3776	0.202312138728324	0.210843373493976	0.206489675516224
1903	MCA	Stomach.Stomach cell_Muc5ac high	All	OR	Rep15, Gsdma2, Muc5ac, Capn9, Gm3776	0.0621955788684901	1	0.11710758377425
1904	MCA	Stomach.Stomach cell_Muc5ac high	Tissue	OR	Rep15, Gsdma2, Muc5ac, Capn9, Gm3776	0.0828343313373253	1	0.152995391705069
1905	MCA	Testis.Elongating spermatid	All	AND	Tnp1, Cypt4, Tnp2, Smcp, Prm2	0.352191641182467	0.798659269533056	0.48882286361064
1906	MCA	Testis.Elongating spermatid	Tissue	AND	Tnp1, Cypt4, Tnp2, Smcp, Prm2	0.352191641182467	0.798659269533056	0.48882286361064
1907	MCA	Testis.Elongating spermatid	All	OR	Tnp1, Cypt4, Tnp2, Smcp, Prm2	0.307878442815458	1	0.470805898677695
1908	MCA	Testis.Elongating spermatid	Tissue	OR	Tnp1, Cypt4, Tnp2, Smcp, Prm2	0.309132485350865	1	0.472270742358079
1909	MCA	Testis.Leydig cell	All	AND	Klk1b21, Klk1b24, Cyp17a1, Sult1e1, Klk1b27	1	0.0800865800865801	0.148296593186373
1910	MCA	Testis.Leydig cell	Tissue	AND	Klk1b21, Klk1b24, Cyp17a1, Sult1e1, Klk1b27	1	0.0800865800865801	0.148296593186373
1911	MCA	Testis.Leydig cell	All	OR	Klk1b21, Klk1b24, Cyp17a1, Sult1e1, Klk1b27	0.191210846189808	0.885281385281385	0.314494425221069
1912	MCA	Testis.Leydig cell	Tissue	OR	Klk1b21, Klk1b24, Cyp17a1, Sult1e1, Klk1b27	0.236826867400116	0.885281385281385	0.373686614892645
1913	MCA	Testis.Pre-Sertoli cell_Cst9 high	All	AND	Cst9, Defb36, Cst12, 1700011M02Rik, 1700018G05Rik	0	0	NA
1914	MCA	Testis.Pre-Sertoli cell_Cst9 high	Tissue	AND	Cst9, Defb36, Cst12, 1700011M02Rik, 1700018G05Rik	0	0	NA
1915	MCA	Testis.Pre-Sertoli cell_Cst9 high	All	OR	Cst9, Defb36, Cst12, 1700011M02Rik, 1700018G05Rik	0.166933333333333	0.673118279569892	0.267521367521368
1916	MCA	Testis.Pre-Sertoli cell_Cst9 high	Tissue	OR	Cst9, Defb36, Cst12, 1700011M02Rik, 1700018G05Rik	0.347006651884701	0.673118279569892	0.457937088514996
1917	MCA	Testis.Pre-Sertoli cell_Ctsl high	All	AND	1700018G05Rik, Cst9, Defb36, 1700011M02Rik, Etd	1	0.0606060606060606	0.114285714285714
1918	MCA	Testis.Pre-Sertoli cell_Ctsl high	Tissue	AND	1700018G05Rik, Cst9, Defb36, 1700011M02Rik, Etd	1	0.0606060606060606	0.114285714285714
1919	MCA	Testis.Pre-Sertoli cell_Ctsl high	All	OR	1700018G05Rik, Cst9, Defb36, 1700011M02Rik, Etd	0.105945945945946	0.98989898989899	0.19140625
1920	MCA	Testis.Pre-Sertoli cell_Ctsl high	Tissue	OR	1700018G05Rik, Cst9, Defb36, 1700011M02Rik, Etd	0.126288659793814	0.98989898989899	0.224
1921	MCA	Testis.Preleptotene spermatogonia	All	AND	Dazl, Stra8, Fkbp6, Tex101, Rhox13	1	0.00470957613814757	0.009375
1922	MCA	Testis.Preleptotene spermatogonia	Tissue	AND	Dazl, Stra8, Fkbp6, Tex101, Rhox13	1	0.00470957613814757	0.009375
1923	MCA	Testis.Preleptotene spermatogonia	All	OR	Dazl, Stra8, Fkbp6, Tex101, Rhox13	0.0942436898492827	0.814756671899529	0.1689453125
1924	MCA	Testis.Preleptotene spermatogonia	Tissue	OR	Dazl, Stra8, Fkbp6, Tex101, Rhox13	0.111733046286329	0.814756671899529	0.196516471033699
1925	MCA	Testis.Spermatids_1700016P04Rik high	All	AND	1700016P04Rik, Klk1b8, 1700024P04Rik, 1700042G07Rik, H2al2a	0.0638075313807531	0.186259541984733	0.0950525905726529
1926	MCA	Testis.Spermatids_1700016P04Rik high	Tissue	AND	1700016P04Rik, Klk1b8, 1700024P04Rik, 1700042G07Rik, H2al2a	0.0638075313807531	0.186259541984733	0.0950525905726529
1927	MCA	Testis.Spermatids_1700016P04Rik high	All	OR	1700016P04Rik, Klk1b8, 1700024P04Rik, 1700042G07Rik, H2al2a	0.0528818561941461	0.984732824427481	0.100373482726424
1928	MCA	Testis.Spermatids_1700016P04Rik high	Tissue	OR	1700016P04Rik, Klk1b8, 1700024P04Rik, 1700042G07Rik, H2al2a	0.0529904699309892	0.984732824427481	0.100569112029313
1929	MCA	Testis.Spermatids_Cst13 high	All	AND	Trp53tg5, Prss52, Cst13, Prss37, Iqcf6	0.892857142857143	0.150602409638554	0.257731958762887
1930	MCA	Testis.Spermatids_Cst13 high	Tissue	AND	Trp53tg5, Prss52, Cst13, Prss37, Iqcf6	0.892857142857143	0.150602409638554	0.257731958762887
1931	MCA	Testis.Spermatids_Cst13 high	All	OR	Trp53tg5, Prss52, Cst13, Prss37, Iqcf6	0.140823059558951	0.97710843373494	0.24616785551677
1932	MCA	Testis.Spermatids_Cst13 high	Tissue	OR	Trp53tg5, Prss52, Cst13, Prss37, Iqcf6	0.141289198606272	0.97710843373494	0.246879756468798
1933	MCA	Testis.Spermatids_Hmgb4 high	All	AND	4921517D22Rik, Hmgb1-rs17, Gm136, Gm6960, Tmem239	0.631578947368421	0.0729483282674772	0.130790190735695
1934	MCA	Testis.Spermatids_Hmgb4 high	Tissue	AND	4921517D22Rik, Hmgb1-rs17, Gm136, Gm6960, Tmem239	0.631578947368421	0.0729483282674772	0.130790190735695
1935	MCA	Testis.Spermatids_Hmgb4 high	All	OR	4921517D22Rik, Hmgb1-rs17, Gm136, Gm6960, Tmem239	0.0859004739336493	0.881458966565349	0.156545209176788
1936	MCA	Testis.Spermatids_Hmgb4 high	Tissue	OR	4921517D22Rik, Hmgb1-rs17, Gm136, Gm6960, Tmem239	0.08838768668089	0.881458966565349	0.160664819944598
1937	MCA	Testis.Spermatids_Tnp1 high	All	AND	Defb33, Hmgb1-rs17, Tex37, Oxct2b, Gm5893	0.209677419354839	0.0687830687830688	0.103585657370518
1938	MCA	Testis.Spermatids_Tnp1 high	Tissue	AND	Defb33, Hmgb1-rs17, Tex37, Oxct2b, Gm5893	0.209677419354839	0.0687830687830688	0.103585657370518
1939	MCA	Testis.Spermatids_Tnp1 high	All	OR	Defb33, Hmgb1-rs17, Tex37, Oxct2b, Gm5893	0.0976972339555798	0.948412698412698	0.177146386658431
1940	MCA	Testis.Spermatids_Tnp1 high	Tissue	OR	Defb33, Hmgb1-rs17, Tex37, Oxct2b, Gm5893	0.0985973597359736	0.948412698412698	0.178624813153961
1941	MCA	Testis.Spermatocyte_1700001F09Rik high	All	AND	Ssxb1, Gm3149, 1700001F09Rik, Gm5797, Gm3760	0.863636363636364	0.0758483033932136	0.139449541284404
1942	MCA	Testis.Spermatocyte_1700001F09Rik high	Tissue	AND	Ssxb1, Gm3149, 1700001F09Rik, Gm5797, Gm3760	0.863636363636364	0.0758483033932136	0.139449541284404
1943	MCA	Testis.Spermatocyte_1700001F09Rik high	All	OR	Ssxb1, Gm3149, 1700001F09Rik, Gm5797, Gm3760	0.122216035634744	0.87624750499002	0.214512582457855
1944	MCA	Testis.Spermatocyte_1700001F09Rik high	Tissue	OR	Ssxb1, Gm3149, 1700001F09Rik, Gm5797, Gm3760	0.122318194483143	0.87624750499002	0.214669926650367
1945	MCA	Testis.Spermatocyte_Cabs1 high	All	AND	Ubqlnl, Spem1, Bpifa3, 1700009J07Rik, 4933402P03Rik	0.300518134715026	0.109848484848485	0.160887656033287
1946	MCA	Testis.Spermatocyte_Cabs1 high	Tissue	AND	Ubqlnl, Spem1, Bpifa3, 1700009J07Rik, 4933402P03Rik	0.300518134715026	0.109848484848485	0.160887656033287
1947	MCA	Testis.Spermatocyte_Cabs1 high	All	OR	Ubqlnl, Spem1, Bpifa3, 1700009J07Rik, 4933402P03Rik	0.0729464002537266	0.871212121212121	0.134621012584138
1948	MCA	Testis.Spermatocyte_Cabs1 high	Tissue	OR	Ubqlnl, Spem1, Bpifa3, 1700009J07Rik, 4933402P03Rik	0.0730738681493249	0.871212121212121	0.134838047779569
1949	MCA	Testis.Spermatocyte_Calm2 high	All	AND	Tex101, Piwil1, Gml, 1700097M23Rik, 1700006A11Rik	1	0.0188857412653447	0.0370713623725672
1950	MCA	Testis.Spermatocyte_Calm2 high	Tissue	AND	Tex101, Piwil1, Gml, 1700097M23Rik, 1700006A11Rik	1	0.0188857412653447	0.0370713623725672
1951	MCA	Testis.Spermatocyte_Calm2 high	All	OR	Tex101, Piwil1, Gml, 1700097M23Rik, 1700006A11Rik	0.158246905319505	0.893295561850803	0.268864572971437
1952	MCA	Testis.Spermatocyte_Calm2 high	Tissue	OR	Tex101, Piwil1, Gml, 1700097M23Rik, 1700006A11Rik	0.163781163434903	0.893295561850803	0.276810534016094
1953	MCA	Testis.Spermatocyte_Mesp1 high	All	AND	4930522O17Rik, Ppp1r27, 1700010B08Rik, Mesp1, Rasl2-9	0.158013544018059	0.0895140664961637	0.114285714285714
1954	MCA	Testis.Spermatocyte_Mesp1 high	Tissue	AND	4930522O17Rik, Ppp1r27, 1700010B08Rik, Mesp1, Rasl2-9	0.158013544018059	0.0895140664961637	0.114285714285714
1955	MCA	Testis.Spermatocyte_Mesp1 high	All	OR	4930522O17Rik, Ppp1r27, 1700010B08Rik, Mesp1, Rasl2-9	0.0624897085460234	0.970588235294118	0.117419554455446
1956	MCA	Testis.Spermatocyte_Mesp1 high	Tissue	OR	4930522O17Rik, Ppp1r27, 1700010B08Rik, Mesp1, Rasl2-9	0.0635997988939165	0.970588235294118	0.119377162629758
1957	MCA	Testis.Spermatocyte_Slc2a3 high	All	AND	Kdm4d, Adam1b, Ankar, Slc9c1, Dnaic2	0.756756756756757	0.0686274509803922	0.125842696629213
1958	MCA	Testis.Spermatocyte_Slc2a3 high	Tissue	AND	Kdm4d, Adam1b, Ankar, Slc9c1, Dnaic2	0.756756756756757	0.0686274509803922	0.125842696629213
1959	MCA	Testis.Spermatocyte_Slc2a3 high	All	OR	Kdm4d, Adam1b, Ankar, Slc9c1, Dnaic2	0.14295010845987	0.807598039215686	0.242904533726502
1960	MCA	Testis.Spermatocyte_Slc2a3 high	Tissue	OR	Kdm4d, Adam1b, Ankar, Slc9c1, Dnaic2	0.151598803772717	0.807598039215686	0.255277939182646
1961	MCA	Testis.Spermatogonia_1700001P01Rik high	All	AND	1700001P01Rik, Gm35216, 1700031L13Rik, 1700013D24Rik, 1700041C23Rik	0.335820895522388	0.0911854103343465	0.143426294820717
1962	MCA	Testis.Spermatogonia_1700001P01Rik high	Tissue	AND	1700001P01Rik, Gm35216, 1700031L13Rik, 1700013D24Rik, 1700041C23Rik	0.335820895522388	0.0911854103343465	0.143426294820717
1963	MCA	Testis.Spermatogonia_1700001P01Rik high	All	OR	1700001P01Rik, Gm35216, 1700031L13Rik, 1700013D24Rik, 1700041C23Rik	0.0980681938139977	0.941236068895643	0.177629063097514
1964	MCA	Testis.Spermatogonia_1700001P01Rik high	Tissue	OR	1700001P01Rik, Gm35216, 1700031L13Rik, 1700013D24Rik, 1700041C23Rik	0.0986304278585837	0.941236068895643	0.178550836056121
1965	MCA	Testis.Spermatogonia_Tbc1d23 high	All	AND	Dsg1a, Gm16555, Ccdc27, Spam1, Adam29	0.9	0.05	0.0947368421052632
1966	MCA	Testis.Spermatogonia_Tbc1d23 high	Tissue	AND	Dsg1a, Gm16555, Ccdc27, Spam1, Adam29	0.9	0.05	0.0947368421052632
1967	MCA	Testis.Spermatogonia_Tbc1d23 high	All	OR	Dsg1a, Gm16555, Ccdc27, Spam1, Adam29	0.0609243697478992	0.805555555555556	0.11328125
1968	MCA	Testis.Spermatogonia_Tbc1d23 high	Tissue	OR	Dsg1a, Gm16555, Ccdc27, Spam1, Adam29	0.0611298482293423	0.805555555555556	0.113636363636364
1969	MCA	Thymus.abT cell	All	AND	Cd5, A430093F15Rik, Ccr9, B630019A10Rik, Tox	1	0.00421940928270042	0.00840336134453781
1970	MCA	Thymus.abT cell	Tissue	AND	Cd5, A430093F15Rik, Ccr9, B630019A10Rik, Tox	1	0.00421940928270042	0.00840336134453781
1971	MCA	Thymus.abT cell	All	OR	Cd5, A430093F15Rik, Ccr9, B630019A10Rik, Tox	0.0366412213740458	0.810126582278481	0.070111374840241
1972	MCA	Thymus.abT cell	Tissue	OR	Cd5, A430093F15Rik, Ccr9, B630019A10Rik, Tox	0.100261096605744	0.810126582278481	0.178438661710037
1973	MCA	Thymus.B cell	All	AND	Dntt, Rag1, Endou, Sh2d1a, Cd8a	0.338815789473684	0.0455550641309155	0.0803118908382066
1974	MCA	Thymus.B cell	Tissue	AND	Dntt, Rag1, Endou, Sh2d1a, Cd8a	0.338815789473684	0.0455550641309155	0.0803118908382066
