	gene	chr	start	end	tissue	cell.type
13968.1	Ly6e	chr15	74760756	74763404	Spleen	Spleen.B cell
13969.1	Ly6e	chr15	74763768	74765450	Spleen	Spleen.B cell
14164	Ppp1r16b	chr2	158499147	158499635	Spleen	Spleen.B cell
14165	Ppp1r16b	chr2	158503735	158504125	Spleen	Spleen.B cell
14166	Ppp1r16b	chr2	158508026	158509196	Spleen	Spleen.B cell
14167	Ppp1r16b	chr2	158525307	158527105	Spleen	Spleen.B cell
6095.1	Csk	chr9	57495226	57496366	Liver	Liver.hepatocyte
6178.1	Cyp1a2	chr9	57495226	57496366	Liver	Liver.hepatocyte
13578.1	Csk	chr9	57485470	57486962	Spleen	Spleen.B cell
13914	Irf8	chr8	123225467	123226563	Spleen	Spleen.B cell
13915	Irf8	chr8	123248604	123250382	Spleen	Spleen.B cell
13916	Irf8	chr8	123269891	123270640	Spleen	Spleen.B cell
13917	Irf8	chr8	123271156	123271602	Spleen	Spleen.B cell
13360	Apobec3	chr15	79730922	79732213	Spleen	Spleen.B cell
13471	Cbx7	chr15	79730922	79732213	Spleen	Spleen.B cell
13607	D730005E14Rik	chr15	79730922	79732213	Spleen	Spleen.B cell
3919.2	Fscn1	chr5	143682067	143683119	Heart	Heart.endothelial cell
3920.2	Fscn1	chr5	143690542	143691476	Heart	Heart.endothelial cell
14288	Snn	chr16	11063186	11063852	Spleen	Spleen.B cell
14289	Snn	chr16	11069815	11070780	Spleen	Spleen.B cell
14290	Snn	chr16	11071237	11072390	Spleen	Spleen.B cell
14291	Snn	chr16	11077384	11078955	Spleen	Spleen.B cell
14292	Snn	chr16	11091052	11091843	Spleen	Spleen.B cell
14293	Snn	chr16	11092108	11093763	Spleen	Spleen.B cell
3916.1	Ets1	chr9	32479468	32480685	Heart	Heart.endothelial cell
13756	H2-Aa	chr17	34428544	34428915	Spleen	Spleen.B cell
13757	H2-Aa	chr17	34432765	34433548	Spleen	Spleen.B cell
13758	H2-Aa	chr17	34436309	34436755	Spleen	Spleen.B cell
13759	H2-Aa	chr17	34437765	34438485	Spleen	Spleen.B cell
13767	H2-Ab1	chr17	34428544	34428915	Spleen	Spleen.B cell
13768	H2-Ab1	chr17	34432765	34433548	Spleen	Spleen.B cell
13769	H2-Ab1	chr17	34436309	34436755	Spleen	Spleen.B cell
13770	H2-Ab1	chr17	34437765	34438485	Spleen	Spleen.B cell
13788	H2-Eb1	chr17	34428544	34428915	Spleen	Spleen.B cell
13789	H2-Eb1	chr17	34432765	34433548	Spleen	Spleen.B cell
13790	H2-Eb1	chr17	34436309	34436755	Spleen	Spleen.B cell
13791	H2-Eb1	chr17	34437765	34438485	Spleen	Spleen.B cell
13796	H2-Eb2	chr17	34428544	34428915	Spleen	Spleen.B cell
13797	H2-Eb2	chr17	34432765	34433548	Spleen	Spleen.B cell
13798	H2-Eb2	chr17	34436309	34436755	Spleen	Spleen.B cell
13799	H2-Eb2	chr17	34437765	34438485	Spleen	Spleen.B cell
8072.2	Hpd	chr5	123585396	123587222	Liver	Liver.hepatocyte
8073.2	Hpd	chr5	123587596	123588029	Liver	Liver.hepatocyte
8074.2	Hpd	chr5	123588979	123589673	Liver	Liver.hepatocyte
5305.2	Bcl9l	chr9	44295201	44296056	Liver	Liver.hepatocyte
5306.2	Bcl9l	chr9	44298219	44299190	Liver	Liver.hepatocyte
13591	Cxcr5	chr9	44329963	44330458	Spleen	Spleen.B cell
13592	Cxcr5	chr9	44331774	44332173	Spleen	Spleen.B cell
13593	Cxcr5	chr9	44332386	44332988	Spleen	Spleen.B cell
3395.2	Stk11	chr10	79609447	79609805	Heart	Heart.cardiac muscle cell
3396.2	Stk11	chr10	79613733	79615367	Heart	Heart.cardiac muscle cell
4015.2	1600002K03Rik	chr10	79613733	79615367	Liver	Liver.hepatocyte
5148.2	Atp5d	chr10	79613733	79615367	Liver	Liver.hepatocyte
12013.2	Stk11	chr10	79613733	79615367	Liver	Liver.hepatocyte
13547	Chst3	chr10	59653790	59655084	Spleen	Spleen.B cell
13548	Chst3	chr10	59668343	59669405	Spleen	Spleen.B cell
13549	Chst3	chr10	59675469	59676224	Spleen	Spleen.B cell
13550	Chst3	chr10	59679566	59679783	Spleen	Spleen.B cell
13551	Chst3	chr10	59692682	59693872	Spleen	Spleen.B cell
22.2	1700113A16Rik	chr3	87942150	87943607	Heart	Heart.cardiac muscle cell
23.2	1700113A16Rik	chr3	87944075	87944556	Heart	Heart.cardiac muscle cell
24.2	1700113A16Rik	chr3	87948017	87948381	Heart	Heart.cardiac muscle cell
25.2	1700113A16Rik	chr3	87948756	87949256	Heart	Heart.cardiac muscle cell
26.1	1700113A16Rik	chr3	87952211	87955315	Heart	Heart.cardiac muscle cell
1997.2	Mef2d	chr3	87942150	87943607	Heart	Heart.cardiac muscle cell
1998.2	Mef2d	chr3	87944075	87944556	Heart	Heart.cardiac muscle cell
1999.2	Mef2d	chr3	87948017	87948381	Heart	Heart.cardiac muscle cell
2000.2	Mef2d	chr3	87948756	87949256	Heart	Heart.cardiac muscle cell
2001.1	Mef2d	chr3	87952211	87955315	Heart	Heart.cardiac muscle cell
4045.2	1700113A16Rik	chr3	87942150	87943607	Liver	Liver.hepatocyte
13857	Ier5	chr1	156901607	156902240	Spleen	Spleen.B cell
13858	Ier5	chr1	156906204	156907910	Spleen	Spleen.B cell
5344	Bin3	chr14	70455636	70458089	Liver	Liver.hepatocyte
13514	Cd79b	chr11	106166946	106167697	Spleen	Spleen.B cell
13515	Cd79b	chr11	106169484	106169887	Spleen	Spleen.B cell
13516	Cd79b	chr11	106171285	106171869	Spleen	Spleen.B cell
13517	Cd79b	chr11	106186064	106187697	Spleen	Spleen.B cell
14249	Scn4a	chr11	106166946	106167697	Spleen	Spleen.B cell
14250	Scn4a	chr11	106169484	106169887	Spleen	Spleen.B cell
14251	Scn4a	chr11	106171285	106171869	Spleen	Spleen.B cell
14252	Scn4a	chr11	106186064	106187697	Spleen	Spleen.B cell
13866	Il10ra	chr9	45054096	45054652	Spleen	Spleen.B cell
13867	Il10ra	chr9	45056818	45057189	Spleen	Spleen.B cell
13868	Il10ra	chr9	45078553	45078912	Spleen	Spleen.B cell
13869	Il10ra	chr9	45102136	45103028	Spleen	Spleen.B cell
14273.2	Sh3bp5	chr14	32223495	32224520	Spleen	Spleen.B cell
14274.2	Sh3bp5	chr14	32236030	32237009	Spleen	Spleen.B cell
8347.1	Irak2	chr6	113599241	113600516	Liver	Liver.hepatocyte
8348.1	Irak2	chr6	113606555	113607269	Liver	Liver.hepatocyte
8349.1	Irak2	chr6	113609596	113612469	Liver	Liver.hepatocyte
8350.1	Irak2	chr6	113618295	113620275	Liver	Liver.hepatocyte
12977.1	Vhl	chr6	113599241	113600516	Liver	Liver.hepatocyte
12978.1	Vhl	chr6	113606555	113607269	Liver	Liver.hepatocyte
12979.1	Vhl	chr6	113609596	113612469	Liver	Liver.hepatocyte
12980.1	Vhl	chr6	113618295	113620275	Liver	Liver.hepatocyte
13898.1	Irak2	chr6	113599241	113600516	Spleen	Spleen.B cell
13899.1	Irak2	chr6	113609596	113612469	Spleen	Spleen.B cell
13900.1	Irak2	chr6	113613237	113613652	Spleen	Spleen.B cell
934	Dnajb12	chr10	59355633	59356240	Heart	Heart.cardiac muscle cell
935	Dnajb12	chr10	59357032	59358101	Heart	Heart.cardiac muscle cell
936	Dnajb12	chr10	59361759	59364206	Heart	Heart.cardiac muscle cell
937	Dnajb12	chr10	59378155	59380014	Heart	Heart.cardiac muscle cell
6568	Dnajb12	chr10	59343617	59344162	Liver	Liver.hepatocyte
6569	Dnajb12	chr10	59361759	59364206	Liver	Liver.hepatocyte
6570	Dnajb12	chr10	59378155	59380014	Liver	Liver.hepatocyte
13541.1	Cerk	chr15	86002493	86004725	Spleen	Spleen.B cell
13542.1	Cerk	chr15	86010794	86011173	Spleen	Spleen.B cell
13543.1	Cerk	chr15	86012246	86013768	Spleen	Spleen.B cell
14211	Ralgps2	chr1	158915898	158917267	Spleen	Spleen.B cell
13959.1	Ly6a	chr15	74792931	74793532	Spleen	Spleen.B cell
13970.1	Ly6e	chr15	74792931	74793532	Spleen	Spleen.B cell
13389	BC051537	chr17	34272167	34273166	Spleen	Spleen.B cell
13773	H2-DMa	chr17	34272167	34273166	Spleen	Spleen.B cell
13776	H2-DMb1	chr17	34272167	34273166	Spleen	Spleen.B cell
13781	H2-DMb2	chr17	34272167	34273166	Spleen	Spleen.B cell
13805	H2-Oa	chr17	34272167	34273166	Spleen	Spleen.B cell
632.2	Chd2	chr7	80723613	80724640	Heart	Heart.cardiac muscle cell
633.2	Chd2	chr7	80728255	80729953	Heart	Heart.cardiac muscle cell
634.2	Chd2	chr7	80733138	80734779	Heart	Heart.cardiac muscle cell
3110	Sbk1	chr7	133423876	133424592	Heart	Heart.cardiac muscle cell
3111	Sbk1	chr7	133427412	133429683	Heart	Heart.cardiac muscle cell
3112	Sbk1	chr7	133431040	133432721	Heart	Heart.cardiac muscle cell
11088	Sbk1	chr7	133418110	133419820	Liver	Liver.hepatocyte
14238	Sbk1	chr7	133420909	133421956	Spleen	Spleen.B cell
14239	Sbk1	chr7	133431040	133432721	Spleen	Spleen.B cell
14353	Syk	chr13	52669796	52670080	Spleen	Spleen.B cell
14354	Syk	chr13	52679903	52680927	Spleen	Spleen.B cell
14355	Syk	chr13	52695389	52696008	Spleen	Spleen.B cell
14356	Syk	chr13	52697652	52699730	Spleen	Spleen.B cell
14357	Syk	chr13	52702102	52702596	Spleen	Spleen.B cell
11636.2	Slc25a45	chr19	5848040	5848759	Liver	Liver.hepatocyte
11637.2	Slc25a45	chr19	5849259	5849649	Liver	Liver.hepatocyte
11638.2	Slc25a45	chr19	5849837	5850536	Liver	Liver.hepatocyte
2636.1	Pigv	chr4	133215253	133217115	Heart	Heart.cardiac muscle cell
14017.1	Mtss1	chr15	58864540	58864982	Spleen	Spleen.B cell
14018.1	Mtss1	chr15	58869009	58869788	Spleen	Spleen.B cell
14019.1	Mtss1	chr15	58871389	58871843	Spleen	Spleen.B cell
14020.1	Mtss1	chr15	58871858	58873113	Spleen	Spleen.B cell
14021.1	Mtss1	chr15	58873161	58873528	Spleen	Spleen.B cell
14022.1	Mtss1	chr15	58878403	58881021	Spleen	Spleen.B cell
14023.1	Mtss1	chr15	58882659	58883050	Spleen	Spleen.B cell
14024.1	Mtss1	chr15	58890478	58891619	Spleen	Spleen.B cell
14025.1	Mtss1	chr15	58891941	58892245	Spleen	Spleen.B cell
3042.2	Rnaseh2a	chr8	87499814	87500771	Heart	Heart.cardiac muscle cell
5066.2	Asna1	chr8	87499814	87500771	Liver	Liver.hepatocyte
8067.2	Hook2	chr8	87499814	87500771	Liver	Liver.hepatocyte
8900.2	Mast1	chr8	87499814	87500771	Liver	Liver.hepatocyte
10393.2	Prdx2	chr8	87499814	87500771	Liver	Liver.hepatocyte
10902.2	Rnaseh2a	chr8	87499814	87500771	Liver	Liver.hepatocyte
2314	Ngrn	chr7	87359983	87360824	Heart	Heart.cardiac muscle cell
5782	Cib1	chr7	87340620	87341290	Liver	Liver.hepatocyte
14257	Sema4b	chr7	87336341	87338221	Spleen	Spleen.B cell
14258	Sema4b	chr7	87348377	87348981	Spleen	Spleen.B cell
7863.1	Haao	chr17	84235367	84236292	Liver	Liver.hepatocyte
7864.1	Haao	chr17	84240276	84241085	Liver	Liver.hepatocyte
13820	Haao	chr17	84229878	84230796	Spleen	Spleen.B cell
13821	Haao	chr17	84247144	84247699	Spleen	Spleen.B cell
13822	Haao	chr17	84247844	84248194	Spleen	Spleen.B cell
13823	Haao	chr17	84249565	84250681	Spleen	Spleen.B cell
8354.2	Irf2bp2	chr8	129111864	129112113	Liver	Liver.hepatocyte
8355.2	Irf2bp2	chr8	129112654	129113336	Liver	Liver.hepatocyte
8356.2	Irf2bp2	chr8	129113814	129114472	Liver	Liver.hepatocyte
14189	Ptp4a3	chr15	73547610	73548914	Spleen	Spleen.B cell
14190.1	Ptp4a3	chr15	73561876	73563976	Spleen	Spleen.B cell
13883	Inpp5d	chr1	89521896	89522411	Spleen	Spleen.B cell
13884	Inpp5d	chr1	89522616	89523623	Spleen	Spleen.B cell
13885	Inpp5d	chr1	89528217	89528634	Spleen	Spleen.B cell
13886	Inpp5d	chr1	89528685	89529190	Spleen	Spleen.B cell
13887	Inpp5d	chr1	89533109	89535344	Spleen	Spleen.B cell
13888	Inpp5d	chr1	89547015	89547987	Spleen	Spleen.B cell
13889	Inpp5d	chr1	89554430	89555438	Spleen	Spleen.B cell
9343.1	Napa	chr7	16637236	16638533	Liver	Liver.hepatocyte
14141	Pml	chr9	58094715	58095489	Spleen	Spleen.B cell
14142	Pml	chr9	58103963	58104468	Spleen	Spleen.B cell
14143	Pml	chr9	58113102	58113659	Spleen	Spleen.B cell
14144	Pml	chr9	58114235	58114849	Spleen	Spleen.B cell
14145	Pml	chr9	58116326	58117284	Spleen	Spleen.B cell
14146	Pml	chr9	58118781	58119350	Spleen	Spleen.B cell
14147	Pml	chr9	58119420	58119625	Spleen	Spleen.B cell
14148	Pml	chr9	58119925	58120487	Spleen	Spleen.B cell
14149	Pml	chr9	58120695	58121018	Spleen	Spleen.B cell
14150	Pml	chr9	58122392	58124059	Spleen	Spleen.B cell
14137	Plekho1	chr3	95775970	95777444	Spleen	Spleen.B cell
14138.1	Plekho1	chr3	95791647	95791984	Spleen	Spleen.B cell
1554	Ifrd2	chr9	107521016	107522549	Heart	Heart.cardiac muscle cell
3289	Slc38a3	chr9	107521016	107522549	Heart	Heart.cardiac muscle cell
2378	Nr0b2	chr4	133155125	133156595	Heart	Heart.cardiac muscle cell
13918	Irgc1	chr7	25226682	25228298	Spleen	Spleen.B cell
13919	Irgc1	chr7	25236668	25237653	Spleen	Spleen.B cell
14121	Plaur	chr7	25226682	25228298	Spleen	Spleen.B cell
14122	Plaur	chr7	25236668	25237653	Spleen	Spleen.B cell
14454	Zc3h12a	chr4	124801684	124802484	Spleen	Spleen.B cell
10079	Pik3ap1	chr19	41420575	41422232	Liver	Liver.hepatocyte
10080	Pik3ap1	chr19	41422293	41423149	Liver	Liver.hepatocyte
14089	Pik3ap1	chr19	41413541	41414631	Spleen	Spleen.B cell
14090	Pik3ap1	chr19	41418930	41420520	Spleen	Spleen.B cell
14091	Pik3ap1	chr19	41424141	41424467	Spleen	Spleen.B cell
14092	Pik3ap1	chr19	41439027	41439372	Spleen	Spleen.B cell
14093	Pik3ap1	chr19	41440036	41440453	Spleen	Spleen.B cell
14094	Pik3ap1	chr19	41440970	41441421	Spleen	Spleen.B cell
14095	Pik3ap1	chr19	41441664	41442050	Spleen	Spleen.B cell
14096	Pik3ap1	chr19	41444164	41444879	Spleen	Spleen.B cell
14097	Pik3ap1	chr19	41446666	41447303	Spleen	Spleen.B cell
14098	Pik3ap1	chr19	41456515	41457566	Spleen	Spleen.B cell
7945.2	Herpud1	chr8	96882336	96882959	Liver	Liver.hepatocyte
7946.2	Herpud1	chr8	96886542	96888504	Liver	Liver.hepatocyte
7947.2	Herpud1	chr8	96899309	96902452	Liver	Liver.hepatocyte
13569	Cnr2	chr4	135454202	135455437	Spleen	Spleen.B cell
13570	Cnr2	chr4	135455896	135456484	Spleen	Spleen.B cell
13571	Cnr2	chr4	135458531	135458966	Spleen	Spleen.B cell
13711	Fuca1	chr4	135454202	135455437	Spleen	Spleen.B cell
13712	Fuca1	chr4	135455896	135456484	Spleen	Spleen.B cell
13713	Fuca1	chr4	135458531	135458966	Spleen	Spleen.B cell
14126	Plekha2	chr8	26215106	26215376	Spleen	Spleen.B cell
14127	Plekha2	chr8	26219128	26220096	Spleen	Spleen.B cell
10307	Ppil4	chr10	7558802	7559945	Liver	Liver.hepatocyte
10308	Ppil4	chr10	7560748	7562312	Liver	Liver.hepatocyte
13139	Zc3h12d	chr10	7558802	7559945	Liver	Liver.hepatocyte
13140	Zc3h12d	chr10	7560748	7562312	Liver	Liver.hepatocyte
14455	Zc3h12d	chr10	7553295	7555096	Spleen	Spleen.B cell
14456	Zc3h12d	chr10	7566798	7567757	Spleen	Spleen.B cell
13545	Chst3	chr10	59633551	59633910	Spleen	Spleen.B cell
3209.2	Sirt4	chr5	115979779	115982408	Heart	Heart.cardiac muscle cell
7426.2	Gcn1l1	chr5	115970134	115973376	Liver	Liver.hepatocyte
11425.2	Sirt4	chr5	115963705	115965587	Liver	Liver.hepatocyte
11426.2	Sirt4	chr5	115970134	115973376	Liver	Liver.hepatocyte
14083.1	Pde4b	chr4	102246703	102247291	Spleen	Spleen.B cell
12249.2	Tfip11	chr5	112718864	112719803	Liver	Liver.hepatocyte
14072	Pax5	chr4	44680262	44680788	Spleen	Spleen.B cell
14073	Pax5	chr4	44682391	44682689	Spleen	Spleen.B cell
14074	Pax5	chr4	44683877	44684753	Spleen	Spleen.B cell
14075	Pax5	chr4	44685230	44686107	Spleen	Spleen.B cell
14076	Pax5	chr4	44692815	44693936	Spleen	Spleen.B cell
2026	Mgrn1	chr16	4878756	4881304	Heart	Heart.cardiac muscle cell
2027	Mgrn1	chr16	4889944	4890747	Heart	Heart.cardiac muscle cell
2028	Mgrn1	chr16	4896239	4897601	Heart	Heart.cardiac muscle cell
9014	Mgrn1	chr16	4878756	4881304	Liver	Liver.hepatocyte
9015	Mgrn1	chr16	4881971	4882388	Liver	Liver.hepatocyte
9016	Mgrn1	chr16	4896239	4897601	Liver	Liver.hepatocyte
9663	Nudt16l1	chr16	4896239	4897601	Liver	Liver.hepatocyte
14008	Mgrn1	chr16	4898747	4899520	Spleen	Spleen.B cell
14009	Mgrn1	chr16	4907322	4908601	Spleen	Spleen.B cell
14269.1	Sh2b3	chr5	122283698	122284311	Spleen	Spleen.B cell
3905.2	Clec2d	chr6	129165952	129166759	Heart	Heart.endothelial cell
4082.1	2310001H17Rik	chr6	129162185	129163341	Liver	Liver.hepatocyte
4083.2	2310001H17Rik	chr6	129172321	129173393	Liver	Liver.hepatocyte
4084.2	2310001H17Rik	chr6	129185748	129186603	Liver	Liver.hepatocyte
613	Cdkn2d	chr9	21133128	21134174	Heart	Heart.cardiac muscle cell
614	Cdkn2d	chr9	21134236	21135142	Heart	Heart.cardiac muscle cell
5735.1	Chd3	chr11	69221995	69225643	Liver	Liver.hepatocyte
6170.1	Cyb5d1	chr11	69221995	69225643	Liver	Liver.hepatocyte
9321.1	Naa38	chr11	69221995	69225643	Liver	Liver.hepatocyte
13498	Cd38	chr5	44233754	44234393	Spleen	Spleen.B cell
13499	Cd38	chr5	44236923	44237259	Spleen	Spleen.B cell
13500	Cd38	chr5	44244486	44245659	Spleen	Spleen.B cell
13501	Cd38	chr5	44246930	44247500	Spleen	Spleen.B cell
13502	Cd38	chr5	44272913	44273810	Spleen	Spleen.B cell
13503	Cd38	chr5	44273876	44274396	Spleen	Spleen.B cell
13504	Cd38	chr5	44275878	44276909	Spleen	Spleen.B cell
2892	Prpf8	chr11	75343877	75347055	Heart	Heart.cardiac muscle cell
3032	Rilp	chr11	75343877	75347055	Heart	Heart.cardiac muscle cell
13555	Ciita	chr16	10499105	10499655	Spleen	Spleen.B cell
13556	Ciita	chr16	10508606	10509342	Spleen	Spleen.B cell
13557	Ciita	chr16	10515669	10516846	Spleen	Spleen.B cell
13524	Cd83	chr13	43858168	43858644	Spleen	Spleen.B cell
13525	Cd83	chr13	43858787	43858997	Spleen	Spleen.B cell
13526	Cd83	chr13	43859129	43860138	Spleen	Spleen.B cell
13527	Cd83	chr13	43860265	43861303	Spleen	Spleen.B cell
13528	Cd83	chr13	43862922	43863646	Spleen	Spleen.B cell
13529	Cd83	chr13	43864367	43864591	Spleen	Spleen.B cell
13530	Cd83	chr13	43882701	43882986	Spleen	Spleen.B cell
13531	Cd83	chr13	43883982	43884962	Spleen	Spleen.B cell
13532	Cd83	chr13	43885929	43886483	Spleen	Spleen.B cell
5043	Asap3	chr4	135742282	135743609	Liver	Liver.hepatocyte
14077	Pax5	chr4	44718078	44718442	Spleen	Spleen.B cell
14078	Pax5	chr4	44718873	44719171	Spleen	Spleen.B cell
14079	Pax5	chr4	44725346	44727363	Spleen	Spleen.B cell
13617	Dgkd	chr1	89743131	89744855	Spleen	Spleen.B cell
13618	Dgkd	chr1	89745890	89746278	Spleen	Spleen.B cell
13619	Dgkd	chr1	89753470	89753756	Spleen	Spleen.B cell
13620	Dgkd	chr1	89762804	89763645	Spleen	Spleen.B cell
11358	Sh3pxd2a	chr19	47520290	47521967	Liver	Liver.hepatocyte
11359.1	Sh3pxd2a	chr19	47522320	47522657	Liver	Liver.hepatocyte
11360.1	Sh3pxd2a	chr19	47524564	47525346	Liver	Liver.hepatocyte
14039	Napsa	chr7	51781876	51782446	Spleen	Spleen.B cell
14040	Napsa	chr7	51782733	51783985	Spleen	Spleen.B cell
14041	Napsa	chr7	51788450	51788834	Spleen	Spleen.B cell
14042	Napsa	chr7	51789370	51790099	Spleen	Spleen.B cell
14151	Pold1	chr7	51781876	51782446	Spleen	Spleen.B cell
14152	Pold1	chr7	51782733	51783985	Spleen	Spleen.B cell
14153	Pold1	chr7	51788450	51788834	Spleen	Spleen.B cell
14154	Pold1	chr7	51789370	51790099	Spleen	Spleen.B cell
14327	Spib	chr7	51781876	51782446	Spleen	Spleen.B cell
14328	Spib	chr7	51782733	51783985	Spleen	Spleen.B cell
14329	Spib	chr7	51788450	51788834	Spleen	Spleen.B cell
14330	Spib	chr7	51789370	51790099	Spleen	Spleen.B cell
13893	Iqsec1	chr6	90706170	90707970	Spleen	Spleen.B cell
13894	Iqsec1	chr6	90708063	90708526	Spleen	Spleen.B cell
13895	Iqsec1	chr6	90713209	90715528	Spleen	Spleen.B cell
1466.2	Hfe2	chr3	96358892	96359705	Heart	Heart.cardiac muscle cell
1467.2	Hfe2	chr3	96363889	96364275	Heart	Heart.cardiac muscle cell
1468.2	Hfe2	chr3	96365863	96366647	Heart	Heart.cardiac muscle cell
1469.2	Hfe2	chr3	96367667	96369075	Heart	Heart.cardiac muscle cell
1470.2	Hfe2	chr3	96373342	96374031	Heart	Heart.cardiac muscle cell
1471.2	Hfe2	chr3	96374502	96375015	Heart	Heart.cardiac muscle cell
1472.2	Hfe2	chr3	96375771	96376222	Heart	Heart.cardiac muscle cell
1473.2	Hfe2	chr3	96377845	96378497	Heart	Heart.cardiac muscle cell
7965.2	Hfe2	chr3	96358892	96359705	Liver	Liver.hepatocyte
13584	Csrnp1	chr9	119887268	119888536	Spleen	Spleen.B cell
13509	Cd74	chr18	60951568	60952202	Spleen	Spleen.B cell
13510	Cd74	chr18	60964522	60964857	Spleen	Spleen.B cell
13511	Cd74	chr18	60965131	60965821	Spleen	Spleen.B cell
13512	Cd74	chr18	60966018	60967409	Spleen	Spleen.B cell
6162.2	Cxxc5	chr18	35996443	35997581	Liver	Liver.hepatocyte
13600.2	Cxxc5	chr18	35998262	36000372	Spleen	Spleen.B cell
13601.2	Cxxc5	chr18	36003820	36004858	Spleen	Spleen.B cell
13602.1	Cxxc5	chr18	36007550	36010174	Spleen	Spleen.B cell
14270	Sh3bp2	chr5	34862049	34862433	Spleen	Spleen.B cell
14271	Sh3bp2	chr5	34866780	34867311	Spleen	Spleen.B cell
14272	Sh3bp2	chr5	34880575	34882094	Spleen	Spleen.B cell
14375	Tfeb	chr17	47904678	47905095	Spleen	Spleen.B cell
14376	Tfeb	chr17	47905166	47906343	Spleen	Spleen.B cell
4968	Arap1	chr7	108502770	108503771	Liver	Liver.hepatocyte
11979	Stard10	chr7	108502770	108503771	Liver	Liver.hepatocyte
13361	Arap1	chr7	108502770	108503771	Spleen	Spleen.B cell
13362	Arap1	chr7	108508743	108509836	Spleen	Spleen.B cell
13363	Arap1	chr7	108516155	108517421	Spleen	Spleen.B cell
440.1	Ascc1	chr10	59435228	59436401	Heart	Heart.cardiac muscle cell
441.1	Ascc1	chr10	59440198	59442472	Heart	Heart.cardiac muscle cell
442.1	Ascc1	chr10	59443297	59445645	Heart	Heart.cardiac muscle cell
4800.1	Anapc16	chr10	59440198	59442472	Liver	Liver.hepatocyte
5049.1	Ascc1	chr10	59440198	59442472	Liver	Liver.hepatocyte
13327	0610039K10Rik	chr2	163486832	163487812	Spleen	Spleen.B cell
13328	0610039K10Rik	chr2	163488045	163488941	Spleen	Spleen.B cell
13329.1	0610039K10Rik	chr2	163502026	163502935	Spleen	Spleen.B cell
14111	Pkig	chr2	163486832	163487812	Spleen	Spleen.B cell
14112	Pkig	chr2	163488045	163488941	Spleen	Spleen.B cell
14113.1	Pkig	chr2	163502026	163502935	Spleen	Spleen.B cell
14114.1	Pkig	chr2	163528209	163529916	Spleen	Spleen.B cell
14260	Serinc3	chr2	163486832	163487812	Spleen	Spleen.B cell
14261	Serinc3	chr2	163488045	163488941	Spleen	Spleen.B cell
14262.1	Serinc3	chr2	163502026	163502935	Spleen	Spleen.B cell
14173	Prkcd	chr14	31420111	31421676	Spleen	Spleen.B cell
13752	H2-Aa	chr17	34393415	34393767	Spleen	Spleen.B cell
13753	H2-Aa	chr17	34401501	34402357	Spleen	Spleen.B cell
13763	H2-Ab1	chr17	34393415	34393767	Spleen	Spleen.B cell
13764	H2-Ab1	chr17	34401501	34402357	Spleen	Spleen.B cell
13784	H2-Eb1	chr17	34393415	34393767	Spleen	Spleen.B cell
13785	H2-Eb1	chr17	34401501	34402357	Spleen	Spleen.B cell
13808	H2-Ob	chr17	34393415	34393767	Spleen	Spleen.B cell
13809	H2-Ob	chr17	34401501	34402357	Spleen	Spleen.B cell
13403	Bcar3	chr3	122093966	122095155	Spleen	Spleen.B cell
13404	Bcar3	chr3	122100154	122100639	Spleen	Spleen.B cell
13405	Bcar3	chr3	122106586	122107460	Spleen	Spleen.B cell
13406	Bcar3	chr3	122108983	122109938	Spleen	Spleen.B cell
13407	Bcar3	chr3	122110682	122110977	Spleen	Spleen.B cell
13408	Bcar3	chr3	122111592	122112386	Spleen	Spleen.B cell
3800	Wdr18	chr10	79449642	79450179	Heart	Heart.cardiac muscle cell
3331	Smndc1	chr19	53495392	53496372	Heart	Heart.cardiac muscle cell
13440	Blnk	chr19	41044520	41045513	Spleen	Spleen.B cell
13441	Blnk	chr19	41051531	41052122	Spleen	Spleen.B cell
13442	Blnk	chr19	41052269	41053044	Spleen	Spleen.B cell
13443	Blnk	chr19	41069970	41070952	Spleen	Spleen.B cell
13444	Blnk	chr19	41072522	41073676	Spleen	Spleen.B cell
13445	Blnk	chr19	41073744	41074469	Spleen	Spleen.B cell
2043	Mif4gd	chr11	115507773	115509552	Heart	Heart.cardiac muscle cell
2152	Mrps7	chr11	115507773	115509552	Heart	Heart.cardiac muscle cell
3247	Slc25a19	chr11	115507773	115509552	Heart	Heart.cardiac muscle cell
14011	Mif4gd	chr11	115492046	115493176	Spleen	Spleen.B cell
14012	Mif4gd	chr11	115501996	115503196	Spleen	Spleen.B cell
